State,City,Airport,LocID,"Ownership","Svc Lvl","Hub","Role","Enplaned","Based Aircraft","Development Estimate 2025-2029"
Texas,Dalhart,Dalhart Municipal,DHT,PU,GA,,Local,8,44,"6,888,889"
Texas,Dallas,Dallas Cbd,49T,PU,GA,,Unclassified,0,0,0
Texas,Dallas,Addison,ADS,PU,R,,National,127,576,"46,803,070"
Texas,Dallas,Dallas Love Field,DAL,PU,P,M,,"8,559,029",307,"152,345,517"
Texas,Dallas,Dallas Exec,RBD,PU,R,,National,3,383,"33,402,380"
Texas,Decatur,Decatur Municipal,LUD,PU,GA,,Local,0,36,"4,850,000"
Texas,Del Rio,Del Rio International,DRT,PU,CS,,Regional,"5,320",32,"2,956,189"
Texas,Denton,Denton Enterprise,DTO,PU,R,,National,22,421,"18,510,376"
Texas,Devine,Devine Municipal,23R,PU,GA,,Basic,0,13,"4,266,667"
Texas,Dimmitt,Dimmitt Municipal,T55,PU,GA,,Unclassified,0,2,0
Texas,Dumas,Moore County,DUX,PU,GA,,Basic,0,14,"3,025,000"
Texas,Eagle Lake,Eagle Lake,ELA,PU,GA,,Local,0,17,"1,300,000"
Texas,Eagle Pass,Maverick County Memorial International,5T9,PU,GA,,Basic,0,1,"13,230,000"
Texas,Eastland,Eastland Municipal,ETN,PU,GA,,Local,0,21,"11,426,500"
Texas,Edinburg,South Texas International at Edinburg,EBG,PU,GA,,Local,0,24,"1,750,000"
Texas,Edna,Jackson County,26R,PU,GA,,Local,0,22,"1,666,666"
Texas,El Paso,El Paso International,ELP,PU,P,S,,"2,018,134",199,"91,290,316"
Texas,Ennis,Ennis Municipal,F41,PU,GA,,Basic,0,10,"6,050,000"
Texas,Fabens,Fabens,E35,PU,GA,,Unclassified,0,2,0
Texas,Falfurrias,Brooks County,BKS,PU,GA,,Unclassified,68,2,0
Texas,Floydada,Floydada Municipal,41F,PU,GA,,Local,0,19,"1,994,444"
Texas,Fort Stockton,Fort Stockton-Pecos County,FST,PU,GA,,Local,0,18,"1,446,667"
Texas,Fort Worth,Perot Field/Fort Worth Alliance,AFW,PU,R,,National,"3,020",17,"10,796,676"
Texas,Fort Worth,Dallas-Fort Worth International,DFW,PU,P,L,,"39,246,196",0,"2,343,113,489"
Texas,Fort Worth,Fort Worth Meacham International,FTW,PU,R,,National,"1,812",297,"32,005,334"
Texas,Fort Worth,Fort Worth Spinks,FWS,PU,R,,National,21,279,"7,351,000"
Texas,Fredericksburg,Gillespie County,T82,PU,GA,,Regional,5,104,"4,550,000"
Texas,Gainesville,Gainesville Municipal,GLE,PU,GA,,Regional,0,114,"4,326,100"
Texas,Galveston,Scholes International at Galveston,GLS,PU,R,,Regional,6,120,"7,592,779"
Texas,Garland,Garland/DFW Heloplex,T57,PU,GA,,Basic,0,7,"944,444"
Texas,Gatesville,Gatesville Municipal,GOP,PU,GA,,Local,0,22,"983,333"
Texas,Georgetown,Georgetown Exec,GTU,PU,R,,National,0,328,"4,506,667"
Texas,Giddings,Giddings-Lee County,GYB,PU,GA,,Local,0,33,"2,000,000"
Texas,Gilmer,Fox Stephens Field / Gilmer Municipal,JXI,PU,GA,,Local,0,33,"1,936,667"
Texas,Gladewater,Gladewater Municipal,07F,PU,GA,,Local,0,57,"4,293,000"
Texas,Graham,Graham Municipal,RPH,PU,GA,,Local,0,46,"1,189,272"
Texas,Granbury,Granbury Regional,GDJ,PU,GA,,Local,2,79,"1,245,695"
Texas,Grand Prairie,Grand Prairie Municipal,GPM,PU,R,,Regional,0,294,"6,675,650"
Texas,Grayson (County),North Texas Regional/Perrin Field,GYI,PU,GA,,Regional,4,158,"2,600,000"
Texas,Greenville,Majors,GVT,PU,GA,,Regional,1,43,"54,800,000"
Texas,Gruver,Gruver Municipal,E19,PU,GA,,Basic,0,13,"1,000,000"
Texas,Hamilton,Hamilton Municipal,MNZ,PU,GA,,Basic,0,14,"4,380,000"
Texas,Harlingen,Valley International,HRL,PU,P,S,,"536,510",56,"213,911,111"
Texas,Haskell,Haskell Municipal,15F,PU,GA,,Unclassified,0,5,0
Texas,Hearne,Hearne Municipal,LHB,PU,GA,,Basic,0,9,"2,200,000"
Texas,Hebbronville,Jim Hogg County,HBV,PU,GA,,Basic,2,2,"944,444"
Texas,Henderson,Rusk County,RFI,PU,GA,,Local,0,42,"2,210,000"
Texas,Hereford,Hereford Municipal,HRX,PU,GA,,Local,0,27,"4,595,767"
Texas,Hillsboro,Hillsboro Municipal,INJ,PU,GA,,Local,0,27,"13,521,667"
Texas,Hondo,South Texas Regional at Hondo,HDO,PU,GA,,Local,0,80,"4,548,071"
Texas,Houston,Houston/Southwest,AXH,PR,R,,Regional,0,122,"852,778"
Texas,Houston,David Wayne Hooks Memorial,DWH,PR,R,,Regional,12,92,"3,900,000"
Texas,Houston,Ellington,EFD,PU,R,,National,157,165,"37,460,200"
Texas,Houston,William P Hobby,HOU,PU,P,M,,"6,800,284",207,"307,491,696"
Texas,Houston,George Bush Intcntl/Houston,IAH,PU,P,L,,"22,228,829",48,"51,718,665"
Texas,Houston,West Houston,IWS,PR,R,,Regional,68,270,"1,080,996"
Texas,Houston,Sugar Land Regional,SGR,PU,R,,National,183,158,"34,666,667"
Texas,Huntsville,Huntsville Municipal,UTS,PU,GA,,Regional,0,61,"7,202,778"
Texas,Ingleside,McCampbell-Porter,TFP,PU,GA,,Regional,0,29,"2,200,000"
Texas,Jacksboro,Jacksboro Municipal,21F,PU,GA,,Basic,0,14,"888,889"
Texas,Jacksonville,Cherokee County,JSO,PU,GA,,Regional,0,49,"2,800,000"
Texas,Jasper,Jasper County/Bell Field,JAS,PU,GA,,Basic,0,14,"944,444"
Texas,Junction,Kimble County,JCT,PU,GA,,Local,0,17,"2,846,667"
Texas,Kenedy,Kenedy Regional,2R9,PU,GA,,Basic,0,13,"3,866,666"
Texas,Kerrville,Kerrville Municipal/Louis Schreiner Field,ERV,PU,GA,,National,31,78,"5,850,000"
Texas,Killeen,Robert Gray AAF,GRK,MR,P,N,,"113,701",7,"15,650,615"
Texas,Killeen,Skylark Field,ILE,PU,GA,,Local,2,60,"6,730,000"
Texas,Kingsville,Kleberg County,IKG,PU,GA,,Basic,0,12,"1,800,000"
Texas,Kountze,Hawthorne Field,45R,PU,GA,,Local,0,23,"2,170,000"
Texas,La Grange,Fayette Regional Air Center,3T5,PU,GA,,Local,0,26,"2,083,332"
Texas,La Porte,La Porte Municipal,T41,PU,R,,Local,0,75,"2,780,000"
Texas,Lago Vista,Lago Vista Tx/Rusty Allen,RYW,PU,GA,,Local,0,41,"1,800,000"
Texas,Lamesa,Lamesa Municipal,LUV,PU,GA,,Local,0,31,"4,056,870"
Texas,Lampasas,Lampasas,LZZ,PU,GA,,Local,0,18,"1,666,666"
Texas,Lancaster,Lancaster Regional,LNC,PU,R,,Local,0,66,"10,715,556"
Texas,Laredo,Laredo International,LRD,PU,P,N,,"151,114",62,"823,546"
Texas,Levelland,Levelland Municipal,LLN,PU,GA,,Local,0,31,"2,236,111"
Texas,Liberty,Liberty Municipal,T78,PU,GA,,Local,0,23,"1,000,000"
Texas,Littlefield,Littlefield Taylor Brown Municipal,LIU,PU,GA,,Local,0,17,"13,100,000"
Texas,Livingston,Livingston Municipal,00R,PU,GA,,Basic,0,11,"944,444"
Texas,Llano,Llano Municipal,AQO,PU,GA,,Local,315,33,"4,600,000"
Texas,Lockhart,Lockhart Municipal,50R,PU,GA,,Local,0,34,"1,400,000"
Texas,Longview,East Texas Regional,GGG,PU,P,N,,"32,613",112,"1,000,000"
Texas,Lubbock,Lubbock Preston Smith International,LBB,PU,P,S,,"543,363",156,"74,927,745"
Texas,Lufkin,Angelina County,LFK,PU,GA,,Regional,0,62,"7,324,000"
Texas,Marfa,Marfa Municipal,MRF,PU,GA,,Local,15,24,"5,614,105"
Texas,Marshall,Harrison County,ASL,PU,GA,,Regional,0,44,"1,586,667"
Texas,McAllen,McAllen International,MFE,PU,P,S,,"513,770",125,"101,560,604"
Texas,McKinney,McKinney Ntl,TKI,PU,R,,National,42,210,"227,187,300"
Texas,Memphis,Memphis Municipal,F21,PU,GA,,Unclassified,0,1,0
Texas,Mesquite,Mesquite Metro,HQZ,PU,R,,Regional,5,188,"2,632,500"
Texas,Mexia,Mexia-Limestone County,LXY,PU,GA,,Basic,0,10,"2,790,000"
Texas,Midland,Midland International Air And Space Port,MAF,PU,P,S,,"684,416",98,"26,884,529"
Texas,Midland,Midland Airpark,MDD,PU,GA,,Regional,29,93,"1,880,000"
Texas,Midlothian,Mid-Way Regional,JWY,PU,GA,,Regional,0,88,"9,855,556"
Texas,Mineral Wells,Mineral Wells Regional,MWL,PU,GA,,Local,14,86,"944,444"
Texas,Monahans,Roy Hurd Memorial,E01,PU,GA,,Local,0,25,"7,120,000"
Texas,Morton,Cochran County,F85,PU,GA,,Unclassified,0,2,0
Texas,Mount Pleasant,Mount Pleasant Regional,OSA,PU,GA,,Regional,0,131,"4,575,000"
Texas,Mount Vernon,Franklin County,F53,PU,GA,,Basic,0,13,"1,812,222"
Texas,Muleshoe,Muleshoe Municipal,2T1,PU,GA,,Basic,0,10,"1,880,000"
Texas,Nacogdoches,Nacogdoches A L Mangham Jr Regional,OCH,PU,GA,,Regional,0,57,"37,921,000"
Texas,New Braunfels,New Braunfels Ntl,BAZ,PU,GA,,National,64,156,"9,525,000"
Texas,Odessa,Odessa-Schlemeyer Field,ODO,PU,GA,,Regional,4,133,"3,116,667"
Texas,Olney,Olney Municipal,ONY,PU,GA,,Basic,0,11,"5,611,111"
Texas,Orange,Orange County,ORG,PU,GA,,Local,0,24,"1,350,000"
Texas,Ozona,Ozona Municipal,OZA,PU,GA,,Local,0,18,"3,280,000"
Texas,Palacios,Palacios Municipal,PSX,PU,GA,,Basic,0,13,"1,546,666"
Texas,Palestine,Palestine Municipal,PSN,PU,GA,,Regional,0,34,"7,825,580"
Texas,Pampa,Perry Lefors Field,PPA,PU,GA,,Regional,0,46,"1,866,667"
Texas,Paris,Cox Field,PRX,PU,GA,,Regional,0,65,"2,950,000"
Texas,Pearland,Pearland Regional,LVJ,PR,R,,Regional,3,244,"3,000,000"
Texas,Pecos,Pecos Municipal,PEQ,PU,GA,,Regional,0,14,0
Texas,Perryton,Perryton Ochiltree County,PYX,PU,GA,,Local,0,29,"1,700,000"
Texas,Plainview,Hale County,PVW,PU,GA,,Regional,0,43,"3,000,000"
Texas,Pleasanton,Pleasanton Municipal,PEZ,PU,GA,,Local,0,19,"1,620,000"
Texas,Port Isabel,Port Isabel-Cameron County,PIL,PU,GA,,Local,0,24,"3,391,666"
Texas,Port Lavaca,Calhoun County,PKV,PU,GA,,Local,0,28,"1,600,000"
Texas,Post,Post-Garza County Municipal,5F1,PU,GA,,Local,17,18,"5,077,500"
Texas,Quanah,Quanah Municipal,F01,PU,GA,,Basic,0,13,"1,080,000"
Texas,Refugio,Rooke Field,RFG,PU,GA,,Basic,0,14,"1,625,000"
Texas,Robstown,Nueces County,RBO,PU,GA,,Local,0,35,"2,000,000"
Texas,Rockport,Aransas County,RKP,PU,GA,,Regional,0,46,"1,400,000"
Texas,Rockwall,Ralph M Hall/Rockwall Municipal,F46,PU,GA,,Local,0,66,"5,025,000"
Texas,San Angelo,San Angelo Regional/Mathis Field,SJT,PU,P,N,,"51,865",152,"6,551,961"
Texas,San Antonio,San Antonio International,SAT,PU,P,M,,"5,336,680",233,"502,211,804"
Texas,San Antonio,Kelly Field,SKF,MA,GA,,Regional,757,14,"37,265,926"
Texas,San Antonio,Stinson Municipal,SSF,PU,R,,Local,0,80,"10,814,283"
Texas,San Marcos,San Marcos Regional,HYI,PU,R,,National,0,264,"1,400,000"
Texas,Seminole,Gaines County,GNC,PU,GA,,Basic,0,10,"5,416,500"
Texas,Seymour,Seymour Municipal,60F,PU,GA,,Basic,0,10,"2,657,778"
Texas,Slaton,City of Slaton/Larry T Neal Memorial,F49,PU,GA,,Local,4,47,"2,017,000"
Texas,Smithville,Smithville Crawford Municipal,84R,PU,GA,,Local,0,34,"4,500,000"
Texas,Snyder,Winston Field,SNK,PU,GA,,Local,0,21,"1,641,667"
Texas,Spearman,Major Samuel B Cornelius Field,E42,PU,GA,,Basic,0,14,"2,124,666"
Texas,Stamford,Arledge Field,F56,PU,GA,,Local,0,15,"1,111,111"
Texas,Stephenville,Stephenville Clark Regional,SEP,PU,GA,,Regional,0,34,"3,600,000"
Texas,Sulphur Springs,Sulphur Springs Municipal,SLR,PU,GA,,Regional,0,73,"3,590,000"
Texas,Sweetwater,Avenger Field,SWW,PU,GA,,Local,0,16,"1,866,667"
Texas,Taylor,Taylor Municipal,T74,PU,GA,,Local,0,85,"6,000,000"
Texas,Temple,Draughon-Miller Central Texas Regional,TPL,PU,GA,,Regional,8,122,"3,100,000"
Texas,Terrell,Terrell Municipal,TRL,PU,GA,,Local,1,84,"6,180,000"
Texas,Tulia,City of Tulia/Swisher County Municipal,I06,PU,GA,,Basic,0,7,"1,500,000"
Texas,Tyler,Tyler Pounds Regional,TYR,PU,P,N,,"50,155",111,"35,720,000"
Texas,Uvalde,Garner Field,UVA,PU,GA,,Regional,28,43,"2,045,000"
Texas,Van Horn,Culberson County,VHN,PU,GA,,Basic,0,0,"3,250,000"
Texas,Vega,Oldham County,E52,PU,GA,,Basic,0,11,"3,366,667"
Texas,Vernon,Wilbarger County,F05,PU,GA,,Local,0,29,"944,444"
Texas,Victoria,Victoria Regional,VCT,PU,P,N,,"11,293",53,"65,766,667"
Texas,Waco,Waco Regional,ACT,PU,P,N,,"51,867",74,"10,321,723"
Texas,Waco,TSTC Waco,CNW,PU,GA,,Local,0,20,"9,826,000"
Texas,Waco,McGregor Exec,PWG,PU,GA,,Regional,0,90,"2,250,000"
Texas,Wellington,Marian Airpark,F06,PU,GA,,Unclassified,0,3,0
Texas,Weslaco,Mid Valley,TXW,PU,GA,,Regional,0,35,"12,054,004"
Texas,Wharton,Wharton Regional,ARM,PU,GA,,Local,0,41,"4,100,000"
Texas,Wichita Falls,Kickapoo Downtown,CWC,PU,GA,,Regional,0,99,"888,889"
Texas,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,SPS,MA,P,N,,"25,075",13,"18,265,000"
Texas,Wink,Winkler County,INK,PU,GA,,Local,0,17,"7,465,000"
Texas,Winnie-Stowell (CCD),Chambers County/Winnie Stowell,T90,PU,GA,,Basic,0,14,"944,444"
Texas,Winnsboro,Winnsboro Municipal,F51,PU,GA,,Unclassified,0,7,0
Utah,Beaver,Beaver Municipal,U52,PU,GA,,Basic,0,3,"1,076,907"
Utah,Blanding,Blanding Municipal,BDG,PU,GA,,Local,0,18,"2,383,179"
Utah,Brigham City,Brigham City Regional,BMC,PU,GA,,Local,5,46,"1,694,803"
Utah,Bryce Canyon,Bryce Canyon,BCE,PU,GA,,Basic,10,8,"1,313,031"
Utah,Cedar City,Cedar City Regional,CDC,PU,P,N,,"11,768",117,"13,973,096"
Utah,Delta,Delta Municipal,DTA,PU,GA,,Basic,0,12,"1,495,421"
Utah,Duchesne,Duchesne Municipal,U69,PU,GA,,Basic,0,15,"3,758,550"
Utah,Escalante,Escalante Municipal,1L7,PU,GA,,Basic,0,6,"1,251,241"
Utah,Green River,Green River Municipal,U34,PU,GA,,Basic,0,2,"1,665,933"
Utah,Hanksville,Hanksville,HVE,PU,GA,,Basic,0,2,"1,342,569"
Utah,Heber City,Heber Valley,HCR,PU,GA,,National,551,154,"14,245,116"
Utah,Hurricane,General Dick Stout Field,1L8,PU,GA,,Local,6,32,0
Utah,Kanab,Kanab Municipal,KNB,PU,GA,,Local,539,20,"3,316,571"
Utah,Loa,Wayne Wonderland,38U,PU,GA,,Basic,0,3,"1,673,066"
Utah,Logan,Logan-Cache,LGU,PU,GA,,Regional,"1,778",133,"2,784,216"
Utah,Manti,Manti-Ephraim,41U,PU,GA,,Local,0,15,"1,712,457"
Utah,Milford,Milford Municipal/Ben and Judy Briscoe Field,MLF,PU,GA,,Unclassified,6,3,0
Utah,Moab,Canyonlands Regional,CNY,PU,P,N,,"19,310",44,"17,337,198"
Utah,Monticello,Monticello,U64,PU,GA,,Basic,0,11,"3,984,574"
Utah,Monticello,Cal Black Memorial,U96,PU,GA,,Basic,0,2,"2,642,238"
Utah,Nephi,Nephi Municipal,U14,PU,GA,,Local,0,30,"5,757,105"
Utah,Ogden,Ogden-Hinckley,OGD,PU,GA,,Regional,215,236,"13,878,820"
Utah,Panguitch,Panguitch Municipal,U55,PU,GA,,Basic,3,12,"1,317,776"
Utah,Parowan,Parowan,1L9,PU,GA,,Basic,0,12,"1,520,108"
Utah,Price,Carbon County Regional/Buck Davis Field,PUC,PU,GA,,Basic,0,14,"2,588,899"
Utah,Provo,Provo Municipal,PVU,PU,P,N,,"415,197",111,"28,210,633"
Utah,Richfield,Richfield Municipal,RIF,PU,GA,,Local,0,25,"1,502,814"
Utah,Roosevelt,Roosevelt Municipal,74V,PU,GA,,Local,0,21,"1,877,925"
Utah,Salt Lake City,Salt Lake City International,SLC,PU,P,L,,"12,905,245",337,"173,627,159"
Utah,Salt Lake City,South Valley Regional,U42,PU,R,,Regional,15,159,"1,700,320"
Utah,Spanish Fork,Spanish Fork Municipal/Woodhouse Field,SPK,PU,GA,,Regional,60,271,"2,328,147"
Utah,St. George,St George Regional,SGU,PU,P,N,,"136,411",183,"25,180,038"
Utah,Tooele,Bolinder Field-Tooele Valley,TVY,PU,GA,,Local,0,17,"1,282,136"
Utah,Vernal,Vernal Regional,VEL,PU,P,N,,"13,952",30,"14,500,001"
Utah,Wendover,Wendover,ENV,PU,GA,,Regional,2,15,"1,804,038"
Vermont,Barre,Edward F Knapp State,MPV,PU,GA,,Regional,29,41,"6,172,222"
Vermont,Bennington,William H Morse State,DDH,PU,GA,,Local,32,26,"5,149,868"
Vermont,Burlington,Patrick Leahy Burlington International,BTV,PU,P,S,,"649,491",97,"88,214,290"
Vermont,Lyndonville,Caledonia County,CDA,PU,GA,,Basic,0,13,"14,727,778"
Vermont,Middlebury,Middlebury State,6B0,PU,GA,,Local,5,44,"3,427,778"
Vermont,Morrisville,Morrisville-Stowe State,MVL,PU,GA,,Local,47,22,"9,107,993"
Vermont,Newport,Northeast Kingdom International,EFK,PU,GA,,Local,9,15,"2,100,000"
Vermont,Post Mills,Post Mills,2B9,PR,GA,,Unclassified,0,0,0
Vermont,Rutland,Rutland/Southern Vermont Regional,RUT,PU,CS,,Regional,"5,228",31,"7,911,042"
Vermont,Springfield,Hartness State (Springfield),VSF,PU,GA,,Basic,10,13,"7,031,562"
Vermont,Swanton,Franklin County State,FSO,PU,GA,,Local,0,58,"8,363,333"
Vermont,Warren,Warren-Sugarbush,0B7,PR,GA,,Unclassified,0,0,0
Virginia,Abingdon,Virginia Highlands,VJI,PU,GA,,Regional,34,60,"14,952,422"
Virginia,Arlington,Ronald Reagan Washington Ntl,DCA,PU,P,L,,"12,365,011",0,"1,274,679,136"
Virginia,Ashland,Hanover County Municipal,OFP,PU,GA,,Regional,11,100,"5,578,333"
Virginia,Blacksburg,Virginia Tech/Montgomery Exec,BCB,PU,GA,,Regional,13,42,"9,423,945"
Virginia,Brookneal,Brookneal/Campbell County,0V4,PU,GA,,Unclassified,0,4,0
Virginia,Charlottesville-Albemarle Airport,Charlottesville-Albemarle,CHO,PU,P,N,,"308,462",62,"6,105,340"
Virginia,Chesapeake,Chesapeake Regional,CPK,PU,GA,,Regional,2,118,"7,105,526"
Virginia,Chesapeake,Hampton Roads Exec,PVG,PR,R,,Regional,18,112,"9,085,995"
Virginia,Chesterfield,Richmond Exec/Chesterfield County,FCI,PU,R,,Regional,49,109,"17,362,522"
Virginia,Culpeper,Culpeper Regional,CJR,PU,GA,,Regional,13,161,"13,636,248"
Virginia,Danville,Danville Regional,DAN,PU,GA,,Regional,15,45,"850,000"
Virginia,Dublin,New River Valley,PSK,PU,GA,,Local,4,29,"9,550,000"
Virginia,Dulles,Washington Dulles International,IAD,PU,P,L,,"12,073,427",53,"603,893,103"
Virginia,Farmville,Farmville Regional,FVX,PU,GA,,Basic,4,12,"4,850,150"
Virginia,Front Royal,Front Royal-Warren County,FRR,PU,GA,,Local,6,43,"6,038,878"
Virginia,Halifax,William M Tuck,W78,PU,GA,,Local,0,19,"3,171,111"
Virginia,Highland Springs,Richmond International,RIC,PU,P,M,,"2,399,224",51,"2,014,082"
Virginia,Hillsville,Twin County,HLX,PU,GA,,Local,0,24,"5,604,911"
Virginia,Hot Springs,Ingalls Field,HSP,PU,GA,,Basic,2,3,"966,722"
Virginia,Isle of Wight,Franklin Regional,FKN,PU,GA,,Basic,0,12,"1,630,000"
Virginia,Jonesville,Lee County,0VG,PU,GA,,Basic,0,9,"1,000,000"
Virginia,Leesburg,Leesburg Exec,JYO,PU,R,,National,111,244,"22,747,778"
Virginia,Louisa,Louisa County/Freeman Field,LKU,PU,GA,,Local,9,41,"2,506,334"
Virginia,Luray,Luray Caverns,LUA,PU,GA,,Local,0,32,"2,866,111"
Virginia,Manassas,Manassas Regional/Harry P Davis Field,HEF,PU,R,,National,180,378,"16,029,854"
Virginia,Mattaponi,Middle Peninsula Regional,FYJ,PU,GA,,Local,26,33,"1,544,593"
Virginia,Melfa,Accomack County,MFV,PU,GA,,Local,11,18,"1,263,970"
Virginia,Moonlight,Emporia-Greensville Regional,EMV,PU,GA,,Basic,0,12,"1,365,722"
Virginia,Newport News,Newport News/Williamsburg International,PHF,PU,P,N,,"69,529",137,"24,091,000"
Virginia,Norfolk,Norfolk International,ORF,PU,P,S,,"2,307,887",108,"61,413,186"
Virginia,Orange,Orange County,OMH,PU,GA,,Local,14,34,"3,550,778"
Virginia,Quinton,New Kent County,W96,PU,GA,,Local,0,37,"4,788,079"
Virginia,Richlands,Tazewell County,JFZ,PU,GA,,Basic,0,10,"2,761,869"
Virginia,Roanoke,Roanoke/Blacksburg Regional (Woodrum Field),ROA,PU,P,N,,"345,561",94,"21,000,000"
Virginia,Smyth (County),Mountain Empire,MKJ,PU,GA,,Basic,0,12,"3,839,314"
Virginia,South Hill,Mecklenburg-Brunswick Regional,AVC,PU,GA,,Local,20,30,"3,868,889"
Virginia,Spencer,Blue Ridge,MTV,PU,GA,,Regional,11,39,"5,227,955"
Virginia,Stafford,Stafford Regional,RMN,PU,R,,Local,19,83,"14,520,333"
Virginia,Suffolk,Suffolk Exec,SFQ,PU,GA,,Regional,0,58,"5,674,641"
Virginia,Sutherland,Tri Cities Exec/Dinwiddie County,PTB,PU,GA,,Regional,6,67,"9,393,333"
Virginia,Tangier,Tangier Island,TGI,PU,GA,,Basic,0,0,0
Virginia,Tappahannock,Tappahannock/Essex County,XSA,PU,GA,,Local,0,28,"1,968,889"
Virginia,Timberlake,Lynchburg Regional/Preston Glenn Field,LYH,PU,P,N,,"74,730",90,"14,884,677"
Virginia,Warrenton,Warrenton/Fauquier,HWY,PU,R,,Regional,3,150,"15,409,556"
Virginia,Weyers Cave,Shenandoah Valley Regional,SHD,PU,CS,,Regional,"7,990",72,"5,934,444"
Virginia,Winchester,Winchester Regional,OKV,PU,GA,,Regional,28,110,"16,240,706"
Virginia,Wise,Lonesome Pine,LNP,PU,GA,,Local,0,16,"5,251,111"
Washington,Anacortes,Anacortes,74S,PU,GA,,Local,37,27,"5,086,873"
Washington,Arlington,Arlington Municipal,AWO,PU,GA,,Regional,3,376,"2,527,778"
Washington,Auburn,Auburn Municipal,S50,PU,R,,Regional,0,232,"3,232,778"
Washington,Bellingham,Bellingham International,BLI,PU,P,N,,"311,234",159,"34,417,300"
Washington,Bremerton,Bremerton Ntl,PWT,PU,GA,,Regional,7,102,"4,622,222"
Washington,Brewster,Anderson Field,S97,PU,GA,,Local,0,28,"2,218,778"
Washington,Burlington,Skagit Regional,BVS,PU,GA,,Regional,23,148,"1,482,221"
Washington,Camas,Grove Field,1W1,PU,GA,,Local,0,27,0
Washington,Cashmere,Cashmere-Dryden,8S2,PU,GA,,Local,0,41,"1,979,778"
Washington,Chehalis,Chehalis-Centralia,CLS,PU,GA,,Regional,0,63,"1,833,333"
Washington,Chelan,Lake Chelan,S10,PU,GA,,Local,4,44,"8,834,297"
Washington,Cle Elum,Cle Elum Municipal,S93,PU,GA,,Unclassified,0,1,0
Washington,Colfax,Port of Whitman Business Air Center,S94,PU,GA,,Local,0,27,"898,889"
Washington,Colville,Colville Municipal,63S,PU,GA,,Local,0,30,0
Washington,Davenport,Davenport,68S,PU,GA,,Local,0,17,"2,139,998"
Washington,Deer Park,Deer Park,DEW,PU,GA,,Local,8,122,"2,570,000"
Washington,East Wenatchee,Pangborn Memorial,EAT,PU,P,N,,"27,655",96,"45,295,532"
Washington,Eastsound,Orcas Island,ORS,PU,CS,,Local,"8,089",51,"14,083,334"
Washington,Electric City,Grand Coulee Dam,3W7,PU,GA,,Basic,0,7,"1,417,110"
Washington,Ellensburg,Bowers Field,ELN,PU,GA,,Regional,0,63,"10,986,562"
Washington,Ephrata,Ephrata Municipal,EPH,PU,GA,,Local,0,18,"1,100,000"
Washington,Everett,Seattle Paine Field International,PAE,PU,P,N,,"306,499",552,"56,318,500"
Washington,Friday Harbor,Friday Harbor,FHR,PU,P,N,,"12,709",151,"7,527,778"
Washington,Friday Harbor,Friday Harbor,W33,PU,CS,,Local,"4,080",0,0
Washington,Hoquiam,Bowerman,HQM,PU,GA,,Regional,0,14,"2,733,334"
Washington,Ione,Ione Municipal,S23,PU,GA,,Basic,0,11,"986,111"
Washington,Kelso,Southwest Washington Regional,KLS,PU,GA,,Local,0,76,"3,341,363"
Washington,Kenmore,Kenmore Air Harbor,S60,PR,GA,,Unclassified,"8,766",26,0
Washington,Langley,Whidbey Air Park,W10,PR,GA,,Unclassified,0,7,0
Washington,Lopez,Lopez Island,S31,PU,GA,,Local,786,23,"1,250,000"
Washington,Moses Lake,Grant County International,MWH,PU,GA,,Local,399,42,"29,821,112"
Washington,Ocean Shores,Ocean Shores Municipal,W04,PU,GA,,Basic,0,10,0
Washington,Odessa,Odessa Municipal,43D,PU,GA,,Basic,0,11,"2,302,222"
Washington,Olympia,Olympia Regional,OLM,PU,GA,,Regional,32,137,"5,288,889"
Washington,Omak,Omak,OMK,PU,GA,,Basic,1,7,"5,022,222"
Washington,Oroville,Dorothy Scott International,0S7,PU,GA,,Basic,0,11,"4,811,111"
Washington,Othello,Othello Municipal,S70,PU,GA,,Local,0,25,"1,713,333"
Washington,Packwood,Packwood,55S,PU,GA,,Basic,0,0,"1,485,555"
Washington,Pasco,Tri-Cities,PSC,PU,P,N,,"438,076",121,"35,883,699"
Washington,Port Angeles,William R Fairchild International,CLM,PU,GA,,Regional,321,88,"6,407,228"
Washington,Port Townsend,Jefferson County International,0S9,PU,GA,,Local,48,140,"5,266,666"
Washington,Prosser,Prosser,S40,PU,GA,,Local,0,33,"2,482,446"
Washington,Pullman,Pullman/Moscow Regional,PUW,PU,P,N,,"63,835",70,"8,853,940"
Washington,Puyallup,Pierce County - Thun Field,PLU,PU,GA,,Regional,0,183,"11,278,890"
Washington,Quillayute,Quillayute,UIL,PU,GA,,Basic,0,0,"1,586,666"
Washington,Renton,Renton Municipal,RNT,PU,R,,Regional,"1,855",244,"10,999,557"
Washington,Richland,Richland,RLD,PU,GA,,Regional,0,119,"1,758,889"
Washington,Ritzville,Pru Field,33S,PU,GA,,Unclassified,0,1,0
Washington,Rosalia,Rosalia Municipal,72S,PU,GA,,Unclassified,0,6,0
Washington,Seattle,Boeing Field/King County International,BFI,PU,P,N,,"27,419",383,"69,567,710"
Washington,Seattle,Seattle-Tacoma International,SEA,PU,P,L,,"24,594,202",3,"539,206,029"
Washington,Shelton,Sanderson Field,SHN,PU,GA,,Local,32,75,"1,377,778"
Washington,Snohomish,Harvey Field,S43,PR,R,,Regional,6,192,"15,750,000"
